comboId,facetId,facetName,conceptId,conceptName,rdId,rdLabel,rdType,cuiMap,documentToCui,scopeNotes,lifecycleStage
conditionfidp1337,condition,Conditions,fidp1337,Restless Legs Syndrome (RLS),uh4694,restless legs syndrome,Condition,,,,Active
conditionfidp614,condition,Conditions,fidp614,Restrictive Cardiomyopathy,,,,,hw52760,,Active
conditionfidp3180,condition,Conditions,fidp3180,Retained Placenta,,,,C0242669,,,Active
conditionfidp8881,condition,Conditions,fidp8881,Retinal (Artery or Vein) Occlusion,,,,,,"MULTI - abq2761,abq2926 (artery,vein)",Active
conditionfidp9480,condition,Conditions,fidp9480,Retinal Cancer (Retinoblastoma),,,,,ncicdr0000258033 ,,Active
conditionfidp1142,condition,Conditions,fidp1142,Retinal Tear or Detachment,,,,,,MULTI,Active
conditionfidp575,condition,Conditions,fidp575,Retinitis Pigmentosa,,,,C0035334,,,Active
conditionfidp9481,condition,Conditions,fidp9481,Retinopathy of Prematurity,abk5974,retinopathy of prematurity,Condition,,,,Active
conditionfidp1777,condition,Conditions,fidp1777,Reye Syndrome,uh4449,reye syndrome,Condition,,,,Active
conditionfidp132,condition,Conditions,fidp132,Rh Sensitization,gapdoc00090,rh sensitization,Condition,,,,Active
conditionfidp2508,condition,Conditions,fidp2508,Rhabdomyolysis,abn2895,Rhabdomyolysis,Condition,,,,Active
conditionfidp9482,condition,Conditions,fidp9482,Rhabdomyosarcoma (RMS),,,,,ncicdr0000258466 ,,Active
conditionfidp2509,condition,Conditions,fidp2509,Rheumatic Fever,uh3504,rheumatic fever (not chronic rheumatic disease),Condition,,,,Active
conditionfidp1787,condition,Conditions,fidp1787,Rheumatoid Arthritis (RA),ut2567,rheumatoid arthritis,Condition,,,,Active
conditionfidp9483,condition,Conditions,fidp9483,Rhinitis,uh2966,rhinitis,Condition,,,,Active
conditionfidp9484,condition,Conditions,fidp9484,Rhomboid Muscle Strain,,,,,zp4503 ,,Active
conditionfidp9485,condition,Conditions,fidp9485,Rickets,,,,,nord883,,Active
conditionfidp909,condition,Conditions,fidp909,Ringing in the Ears (Tinnitus),uf7982 ,tinnitus,Condition,,,,Active
conditionfidp1093,condition,Conditions,fidp1093,Ringworm,zc1361,"ringworm, general",Condition,,,,Active
conditionfidp9486,condition,Conditions,fidp9486,Rocky Mountain Spotted Fever,ad1763,rocky mountain spotted fever,Condition,,,,Active
conditionfidp838,condition,Conditions,fidp838,Rosacea,uf8127,rosacea,Condition,,,,Active
conditionfidp628,condition,Conditions,fidp628,Roseola,ut3051,roseola,Condition,,,,Active
conditionfidp9487,condition,Conditions,fidp9487,Rotator Cuff Disorders,,,,,,BROAD,Active
conditionfidp545,condition,Conditions,fidp545,Rotator Cuff Injury,uf7044,rotator cuff injury (tear/tendonitis/impingement),Condition,,,,Active
conditionfidp3064,condition,Conditions,fidp3064,Rotavirus Infection,abn3013,rotavirus,Condition,,,,Active
conditionfidp771,condition,Conditions,fidp771,RSV Infection,tw12185,RSV,Condition,,,,Active
conditionfidp1133,condition,Conditions,fidp1133,Rubella (German Measles),uh4928,rubella,Condition,,,,Active
conditionfidp2511,condition,Conditions,fidp2511,Ruptured Eardrum,uh5075,perforated ear drum,Condition,,,,Active
conditionfidp8856,condition,Conditions,fidp8856,Sacral Fracture,,,,,abo4445 ,,Active
conditionfidp2512,condition,Conditions,fidp2512,Sacroiliac Joint Pain,ad1677,sacroiliac joint pain,Unknown,,,,Active
conditionfidp9488,condition,Conditions,fidp9488,Salivary Gland Cancer,,,,,ncicdr0000258034 ,,Active
conditionfidp9489,condition,Conditions,fidp9489,Salivary Gland Infection (Parotitis),ad1751,sialadenitis (inflammation/infection of salivary gland),Condition,,,,Active
conditionfidp119,condition,Conditions,fidp119,Sarcoidosis,ut3457,sarcoidosis,Condition,,,,Active
conditionfidp2514,condition,Conditions,fidp2514,Sarcoma,uf9213,sarcoma,Condition,,,,Active
conditionfidp647,condition,Conditions,fidp647,Scabies,uh3215,scabies,Condition,,,,Active
conditionfidp2515,condition,Conditions,fidp2515,Scalp Problems,,,,,,MULTI,Active
conditionfidp8650,condition,Conditions,fidp8650,Scarlet Fever,bz1041,scarlet fever,Condition,,,,Active
conditionfidp705,condition,Conditions,fidp705,Schizophrenia,tw12395,schizophrenia,Condition,,,,Active
conditionfidp8608,condition,Conditions,fidp8608,Sciatica,te8265,sciatica,Condition,,,,Active
conditionfidp869,condition,Conditions,fidp869,Scleroderma,zc1649,scleroderma,Condition,,,,Active
conditionfidp1622,condition,Conditions,fidp1622,Scoliosis,uf8901,scoliosis,Condition,,,,Active
conditionfidp8609,condition,Conditions,fidp8609,Scorpion Stings,gapdoc00132,venomous scorpion sting,Condition,,,,Active
conditionfidp8685,condition,Conditions,fidp8685,Scrapes (Abrasions),ug5811,abrasions (Scope Note),Condition,,,,Active
conditionfidp8676,condition,Conditions,fidp8676,Scuba Diving Injuries,,,,,,BROAD (abo0894),Active
conditionfidp9490,condition,Conditions,fidp9490,Seabather's Eruption,,,,,tm6356spec ,,Active
conditionfidp2516,condition,Conditions,fidp2516,Seasonal Affective Disorder (SAD),uh4888,seasonal affective disorder,Condition,,,,Active
conditionfidp2518,condition,Conditions,fidp2518,Seasonal Allergies (Hay Fever),abk1357,seasonal allergies,Condition,,,,Active
conditionfidp9491,condition,Conditions,fidp9491,Seborrheic Dermatitis,ad1771,seborrheic dermatitis,Condition,,,,Active
conditionfidp3236,condition,Conditions,fidp3236,Seborrheic Keratosis,zc1271,seborrheic keratosis,Condition,,,,Active
conditionfidp8611,condition,Conditions,fidp8611,Secondary Adrenal Insufficiency,,,,,ug1928 ,,Active
conditionfidp9492,condition,Conditions,fidp9492,Secondary Amenorrhea,tw12290,secondary amenorrhea ,Condition,,,,Active
conditionfidp986,condition,Conditions,fidp986,Second-Degree Burn,gapdoc00155,second degree burn (2nd),Condition,,,,Active
conditionfidp1109,condition,Conditions,fidp1109,Seizures,ut1830,"seizures, unspecified",Condition,,,,Active
conditionfidp8612,condition,Conditions,fidp8612,Separation Anxiety,,,,,te7136 ,,Active
conditionfidp2519,condition,Conditions,fidp2519,Sepsis (Blood Infection),tw12354,sepsis,Condition,,,,Active
conditionfidp538,condition,Conditions,fidp538,Septic Arthritis,ut3248,septic arthritis,Condition,,,,Active
conditionfidp2594,condition,Conditions,fidp2594,Serotonin Syndrome,,,,,abl0581 ,,Active
conditionfidp2520,condition,Conditions,fidp2520,Severe Acute Respiratory Syndrome (SARS),uf9043,SARS,Condition,,,,Active
conditionfidp9493,condition,Conditions,fidp9493,Sever's Disease,abn0730 ,calcaneal apophysitis (sever's disease),Condition,,,,Active
conditionfidp3230,condition,Conditions,fidp3230,Sexual Assault and Abuse,uh3343,"sexual assault, adult",Condition,,,,Active
conditionfidp369,condition,Conditions,fidp369,Sexual Problems,,,,,,BROAD,Active
conditionfidp1510,condition,Conditions,fidp1510,Sexually Transmitted Infections (STIs),uh3103,exposure to std,Condition,,,,Active
conditionfidp1374,condition,Conditions,fidp1374,Shaken Baby Syndrome,uh4461,shaken baby syndrome,Condition,,,,Active
conditionfidp1231,condition,Conditions,fidp1231,Shin Splints,,,,,"abp8992,uz1663",,Active
conditionfidp1200,condition,Conditions,fidp1200,Shingles,uh3267,shingles,Condition,,,,Active
conditionfidp1609,condition,Conditions,fidp1609,Short Bowel Syndrome (SBS),,,,C0036992,,,Active
conditionfidp2522,condition,Conditions,fidp2522,Short Stature,,,,,ut2571 ,,Active
conditionfidp1153,condition,Conditions,fidp1153,Shortness of Breath,bo1461,shortness of breath (sx),Symptom,,,,Active
conditionfidp9494,condition,Conditions,fidp9494,Shoulder Arthritis,gapdoc00074 ,shoulder osteoarthritis (Scope note),Condition,,,,Active
conditionfidp8613,condition,Conditions,fidp8613,Shoulder Bursitis,uh3454,shoulder bursitis,Condition,,,,Active
conditionfidp2523,condition,Conditions,fidp2523,Shoulder Injuries and Problems,,,,,,BROAD,Active
conditionfidp8615,condition,Conditions,fidp8615,Shoulder Pain,uh2749,shoulder pain,Symptom,,,,Active
conditionfidp3066,condition,Conditions,fidp3066,Shoulder Separation,uf7432,shoulder separation,Unknown,,,,Active
conditionfidp3067,condition,Conditions,fidp3067,Shoulder SLAP Tear,zx4566,shoulder slap tear,Condition,,,,Active
conditionfidp9495,condition,Conditions,fidp9495,Shoulder Sprain,uf6999,shoulder sprain,Condition,,,,Active
conditionfidp9496,condition,Conditions,fidp9496,Shyness,abk9774,shyness,Condition,,,,Active
conditionfidp8724,condition,Conditions,fidp8724,Sickle Cell Crisis,abn2905,sickle cell crisis,Condition,,,,Active
conditionfidp9497,condition,Conditions,fidp9497,Sickle Cell Dactylitis,,,,C0852711,,,Active
conditionfidp2524,condition,Conditions,fidp2524,Sickle Cell Disease (SCD),uf8238,sickle cell disease/trait,Condition,,,,Active
conditionfidp8682,condition,Conditions,fidp8682,Sickle Cell Disorders,,,,,,MULTI,Active
conditionfidp8840,condition,Conditions,fidp8840,Sickle Cell Trait,uf8238,sickle cell disease/trait,Condition,,,,Active
conditionfidp1502,condition,Conditions,fidp1502,Sinus Infection (Sinusitis),uh2981,sinusitis,Condition,,,,Active
conditionfidp9498,condition,Conditions,fidp9498,Sjogren's Syndrome,uf8835,sjogren's syndrome,Condition,,,,Active
conditionfidp9499,condition,Conditions,fidp9499,Skier's Thumb,uf8514,gamekeeper's thumb,Condition,,,,Active
conditionfidp9500,condition,Conditions,fidp9500,Skin (Epidermal) Cyst,uf7019,epidermoid cyst (sebaceous cyst),Condition,,,,Active
conditionfidp2526,condition,Conditions,fidp2526,Skin Abscess,uh2789,skin abscess,Unknown,,,,Active
conditionfidp561,condition,Conditions,fidp561,Skin Cancer,,,,,,MULTI,Active
conditionfidp9501,condition,Conditions,fidp9501,Skin Cancer Melanoma,uh4781,melanoma,,,,,Active
conditionfidp9502,condition,Conditions,fidp9502,Skin Cancer Nonmelanoma,,,,,,"MULTI - ad1227, gapdoc00172 (basal cell,squamous cell carcinoma)",Active
conditionfidp2527,condition,Conditions,fidp2527,Skin Lesions,uh2794,skin lesion,,,,,Active
conditionfidp1834,condition,Conditions,fidp1834,Skin Problems,,,,,,BROAD,Active
conditionfidp8618,condition,Conditions,fidp8618,Skin Tags,gapdoc00175,skin tag,Condition,,,,Active
conditionfidp9503,condition,Conditions,fidp9503,Skin Tears,,,,C0877377,,,Active
conditionfidp9504,condition,Conditions,fidp9504,Skin Ulcer,,,,,,BROAD,Active
conditionfidp1790,condition,Conditions,fidp1790,Skin Wounds,,,,,,MULTI,Active
conditionfidp8857,condition,Conditions,fidp8857,Skull Fracture,uf8349,skull fracture-at risk,Condition,,,,Active
conditionfidp359,condition,Conditions,fidp359,Sleep Apnea,gapdoc00061,sleep apnea (Scope Note),Condition,,,,Active
conditionfidp1621,condition,Conditions,fidp1621,Sleep Problems,,,,,,BROAD,Active
conditionfidp2529,condition,Conditions,fidp2529,Sleepwalking,ad1744,sleep walking,Condition,,,,Active
conditionfidp2530,condition,Conditions,fidp2530,Slipped Capital Femoral Epiphysis (SCFE),uf8921,slipped capital femoral epiphysis,Condition,,,,Active
conditionfidp9505,condition,Conditions,fidp9505,Small Bowel Prolapse (Enterocele),,,,,,Part of Pelvic Prolapse RD [zy1244],Active
conditionfidp155,condition,Conditions,fidp155,Smallpox,,,,C0037354,,,Active
conditionfidp8223,condition,Conditions,fidp8223,Smoke Inhalation,uh3687,smoke inhalation,Condition,,,,Active
conditionfidp8669,condition,Conditions,fidp8669,Snake and Lizard Bites,,,,,,BROAD,Active
conditionfidp524,condition,Conditions,fidp524,Snoring,ug5191,snoring,Condition,,,,Active
conditionfidp8464,condition,Conditions,fidp8464,Social Anxiety Disorder,gapdoc00094,social anxiety disorder,Condition,,,,Active
conditionfidp1058,condition,Conditions,fidp1058,Sore Throat,uh2986,sore throat (sx and dx),Condition,,,,Active
conditionfidp8619,condition,Conditions,fidp8619,Spasticity,,,,C0026838,,,Active
conditionfidp2439,condition,Conditions,fidp2439,Speech and Language Disorders,,,,,,BROAD,Active
conditionfidp2532,condition,Conditions,fidp2532,Spermatocele,zc1231,spermatocele,Condition,,,,Active
conditionfidp8620,condition,Conditions,fidp8620,Spider Bites,gapdoc00131,venomous spider bite,Condition,,,,Active
conditionfidp1825,condition,Conditions,fidp1825,Spina Bifida,uh4698,spina bifida,Condition,,,,Active
conditionfidp9506,condition,Conditions,fidp9506,Spinal Cord Injuries,,,,,,MULTI,Active
conditionfidp8858,condition,Conditions,fidp8858,Spinal Fracture,uf7399,spine fracture,Condition,,,,Active
conditionfidp9507,condition,Conditions,fidp9507,Spinal Infection,,,,,tr6004,,Active
conditionfidp3187,condition,Conditions,fidp3187,Spinal Stenosis,uf8546,spinal stenosis,Condition,,,,Active
conditionfidp925,condition,Conditions,fidp925,Spinal Tumors,,,,C0037930,,,Active
conditionfidp2534,condition,Conditions,fidp2534,Spitting Up,zx4666,infant spitting up,Unknown,,,,Active
conditionfidp312,condition,Conditions,fidp312,Splinters,uh3053,object in skin/splinter,Condition,,,,Active
conditionfidp2535,condition,Conditions,fidp2535,Spondyloarthropathy,,,,,hw87580spec ,broad concept,Active
conditionfidp279,condition,Conditions,fidp279,Spondylolisthesis,,,,,tp23255spec,,Active
conditionfidp1813,condition,Conditions,fidp1813,Sports Injuries,,,,,abo6102 ,,Active
conditionfidp9508,condition,Conditions,fidp9508,Spot Baldness (Alopecia Areata),uf8087,alopecia areata,Condition,,,,Active
conditionfidp1523,condition,Conditions,fidp1523,Sprains and Strains,,,,,,BROAD,Active
conditionfidp9509,condition,Conditions,fidp9509,Squamous Cell Skin Cancer,gapdoc00172,squamous cell carcinoma (Scope note),Condition,,,,Active
conditionfidp9510,condition,Conditions,fidp9510,Sternoclavicular Joint Separation,,,,,zp4477,,Active
conditionfidp1396,condition,Conditions,fidp1396,Stevens-Johnson Syndrome,,,,C0038325,,,Active
conditionfidp9511,condition,Conditions,fidp9511,Stillbirth,abk6128,stillbirth,Condition,,,,Active
conditionfidp9512,condition,Conditions,fidp9512,Stomach (Gastric) Cancer,uf9223,stomach cancer,Condition,,,,Active
conditionfidp8622,condition,Conditions,fidp8622,Stomach Flu,ut1894,"gastroenteritis, acute",Condition,,,,Active
conditionfidp3030,condition,Conditions,fidp3030,Stomach Paralysis (Gastroparesis),uf7845,gastroparesis,Condition,,,,Active
conditionfidp2541,condition,Conditions,fidp2541,Stomatitis,zp4165,stomatitis,Condition,,,,Active
conditionfidp2542,condition,Conditions,fidp2542,Stone Bruise (Metatarsalgia),,,,,abp4945 ,,Active
conditionfidp1596,condition,Conditions,fidp1596,Strabismus,ut2121,amblyopia/strabismus,Condition,,,,Active
conditionfidp921,condition,Conditions,fidp921,Strep Throat,uh3916,strep throat,Condition,,,,Active
conditionfidp1152,condition,Conditions,fidp1152,Stress,gapdoc00044,stress,Condition,,,,Active
conditionfidp9513,condition,Conditions,fidp9513,Spondylolysis,,,,,tn9255 ,also has CUIs for spondylolisthesis,Active
conditionfidp8623,condition,Conditions,fidp8623,Stress Incontinence,,,,,,MULTI,Active
conditionfidp327,condition,Conditions,fidp327,Stroke,tw12318,stroke (CVA),Condition,,,,Active
conditionfidp482,condition,Conditions,fidp482,Sturge-Weber Syndrome,,,,C0038505,,,Active
conditionfidp3249,condition,Conditions,fidp3249,Stuttering,ad1570,stuttering,Condition,,,,Active
conditionfidp2543,condition,Conditions,fidp2543,Styes and Chalazia,ut2150,styes and chalazia,Condition,,,,Active
conditionfidp8624,condition,Conditions,fidp8624,Subchorionic Hemorrhage,,,,,abk0969,,Active
conditionfidp9514,condition,Conditions,fidp9514,Sublingual (Tongue) Hematoma,zp4209,tongue hematoma (sublingual),Condition,,,,Active
conditionfidp8371,condition,Conditions,fidp8371,Substance Abuse,,,,,,MULTI,Active
conditionfidp9515,condition,Conditions,fidp9515,Subungual Hematoma (Bleeding Under Nail),zc1301,subungual hematoma,Condition,,,,Active
conditionfidp2546,condition,Conditions,fidp2546,Sudden Infant Death Syndrome (SIDS),gapdoc00194,sudden infant death syndrome (SIDS),Condition,,,,Active
conditionfidp1507,condition,Conditions,fidp1507,Suicide and Suicidal Thoughts,,,,,,MULTI,Active
conditionfidp1211,condition,Conditions,fidp1211,Sunburn,ut3061,sunburn,Condition,,,,Active
conditionfidp9516,condition,Conditions,fidp9516,Superficial Thrombophlebitis,uf8404,superficial thrombophlebitis,Condition,,,,Active
conditionfidp8625,condition,Conditions,fidp8625,Supraventricular Tachycardia (SVT),uh3241,PSVT (supraventricular tachycardia),Condition,,,,Active
conditionfidp8707,condition,Conditions,fidp8707,Swallowed Object,,,,,,MULTI,Active
conditionfidp1278,condition,Conditions,fidp1278,Swelling,,,,,,BROAD,Active
conditionfidp9517,condition,Conditions,fidp9517,Swimmer's Ear,te8205,otitis externa,Condition,,,,Active
conditionfidp9518,condition,Conditions,fidp9518,Swimmer's Itch,,,,C0546996,,,Active
conditionfidp907,condition,Conditions,fidp907,Swine Flu,bo1204,swine flu,Condition,,,,Active
conditionfidp8628,condition,Conditions,fidp8628,Swollen Lymph Nodes,bo1321,enlarged lymph nodes,Symptom,,,,Active
conditionfidp2547,condition,Conditions,fidp2547,Syndrome of Inappropriate Antidiuretic Hormone Secretion (SIADH),,,,,abo3916 ,,Active
conditionfidp8629,condition,Conditions,fidp8629,Syphilis,uh3138,syphilis,Condition,,,,Active
conditionfidp9519,condition,Conditions,fidp9519,Tailbone (Coccyx) Pain,uf8526,coccydynia,Symptom,,,,Active
conditionfidp8630,condition,Conditions,fidp8630,Tailbone Injuries,ut2021,tailbone injury,Condition,,,,Active
conditionfidp1837,condition,Conditions,fidp1837,Tardive Dyskinesia (TD),,,,C0686347,,,Active
conditionfidp738,condition,Conditions,fidp738,Tarsal Tunnel Syndrome,,,,C0039319,,,Active
conditionfidp2549,condition,Conditions,fidp2549,Taste and Smell Changes,,,,,,MULTI,Active
conditionfidp865,condition,Conditions,fidp865,Tattoo Problems,,,,,,"BROAD (tatpb,tv7074)",Active
conditionfidp458,condition,Conditions,fidp458,Tay-Sachs Disease,gapdoc00096,tay-sachs disease,Condition,,,,Active
conditionfidp1779,condition,Conditions,fidp1779,Teeth Grinding,uh3742,bruxism,Condition,,,,Active
conditionfidp3199,condition,Conditions,fidp3199,Teething,uh3717,teething,Condition,,,,Active
conditionfidp8631,condition,Conditions,fidp8631,Temper Tantrums,zc1529,temper tantrums,Condition,,,,Active
conditionfidp813,condition,Conditions,fidp813,Temporal (Giant Cell) Arteritis,zc1431,temporal arteritis,Condition,,,,Active
conditionfidp1480,condition,Conditions,fidp1480,Temporomandibular Disorders (TMD),uh3722,TMJ disorder,Condition,,,,Active
conditionfidp8730,condition,Conditions,fidp8730,Tendon Injuries and Disease,,,,,,BROAD,Active
conditionfidp946,condition,Conditions,fidp946,Tennis Elbow,uf7004,tennis elbow (lateral epicondylitis),Condition,,,,Active
conditionfidp994,condition,Conditions,fidp994,Tension Headaches,ut1840,tension headache,Condition,,,,Active
conditionfidp2551,condition,Conditions,fidp2551,Terminal Illnesses,,,,C0679247,,,Active
conditionfidp1545,condition,Conditions,fidp1545,Terrorism,,,,C0039565,,,Active
conditionfidp1656,condition,Conditions,fidp1656,Testicular Cancer,zc1027,testicular cancer,Condition,,,,Active
conditionfidp9520,condition,Conditions,fidp9520,Testicular Contusion,abl3351,testicular contusion,Condition,,,,Active
conditionfidp9521,condition,Conditions,fidp9521,Testicular Infection (Orchitis),bz1149,epididymitis/orchitis,,,,,Active
conditionfidp2552,condition,Conditions,fidp2552,Testicular Mass,zp4201,testicular mass,Symptom,,,,Active
conditionfidp2553,condition,Conditions,fidp2553,Testicular Pain,abl3307,testicular pain,Symptom,,,,Active
conditionfidp1096,condition,Conditions,fidp1096,Tetanus,,,,C0039614 ,,,Active
conditionfidp9522,condition,Conditions,fidp9522,Tetralogy of Fallot,,,,,abo4844 ,,Active
conditionfidp1297,condition,Conditions,fidp1297,Thalassemia,gapdoc00095,thalassemia,Condition,,,,Active
conditionfidp3072,condition,Conditions,fidp3072,Thoracic Aortic Aneurysm,zc1809,thoracic aortic aneurysms,Condition,,,,Active
conditionfidp382,condition,Conditions,fidp382,Thoracic Outlet Syndrome (TOS),,,,C0039984,,,Active
conditionfidp9523,condition,Conditions,fidp9523,Threatened Miscarriage,tw12294,threatened miscarriage,Condition,,,,Active
conditionfidp9096,condition,Conditions,fidp9096,Throat Cancer,ut3441,oral cancer (head and neck cancer),Condition,,,,Active
conditionfidp1276,condition,Conditions,fidp1276,Thrombocytopenia,uf8242,thrombocytopenia,Condition,,,,Active
conditionfidp9524,condition,Conditions,fidp9524,Thumb Sprain,uf8514,gamekeeper's thumb,Condition,,,,Active
conditionfidp9525,condition,Conditions,fidp9525,Thymoma and Thymic Cancer,,,,,ncicdr0000269321 ,,Active
conditionfidp1155,condition,Conditions,fidp1155,Thyroid Cancer,,,,,,"BROAD (tv7660,tv7677)",Active
conditionfidp9526,condition,Conditions,fidp9526,Thyroid Disease,,,,,,MULTI,Active
conditionfidp159,condition,Conditions,fidp159,Thyroid Eye Disease,,,,C0339143,,,Active
conditionfidp2554,condition,Conditions,fidp2554,Thyroid Nodules,tw12209,thyroid nodule,Condition,,,,Active
conditionfidp8704,condition,Conditions,fidp8704,Thyroid Storm,,,,C0040127,,,Active
conditionfidp9527,condition,Conditions,fidp9527,Tic Disorder,ad1725,tic disorder,Symptom,,,,Active
conditionfidp8633,condition,Conditions,fidp8633,Tick Bites,ug6294,tick bite,Condition,,,,Active
conditionfidp180,condition,Conditions,fidp180,Tinea Versicolor,zc1659,tinea versicolor,Symptom,,,,Active
conditionfidp8876,condition,Conditions,fidp8876,Toe Injuries and Problems,,,,,,BROAD,Active
conditionfidp9528,condition,Conditions,fidp9528,Tongue Cancer,,,,C0153349,,,Active
conditionfidp1034,condition,Conditions,fidp1034,Tongue Injuries and Problems,,,,,,BROAD,Active
conditionfidp1696,condition,Conditions,fidp1696,Tongue-Tie,ut2836,tongue tie,Condition,,,,Active
conditionfidp202,condition,Conditions,fidp202,Tonsillitis,uh2991,tonsillitis,Condition,,,,Active
conditionfidp8634,condition,Conditions,fidp8634,Tooth Avulsion,,,,,sig240330,,Active
conditionfidp8635,condition,Conditions,fidp8635,Tooth Decay,uh3712,dental caries/tooth decay,Condition,,,,Active
conditionfidp9529,condition,Conditions,fidp9529,Tourette's Disorder,ut2465,Tourette syndrome,Condition,,,,Active
conditionfidp74,condition,Conditions,fidp74,Toxic Shock Syndrome (TSS),zc1905,toxic shock syndrome,Condition,,,,Active
conditionfidp9530,condition,Conditions,fidp9530,Toxin Exposure During Pregnancy,ut2220,toxin exposure during pregnancy,Self-Care,,,,Active
conditionfidp403,condition,Conditions,fidp403,Toxoplasmosis,zc1579,toxoplasmosis,Condition,,,,Active
conditionfidp5741,condition,Conditions,fidp5741,Tracheoesophageal Fistula (TEF),,,,,abp6869 ,,Active
conditionfidp9531,condition,Conditions,fidp9531,Transient Global Amnesia (TGA),bo1030,"amnesia, transient global",Condition,,,,Active
conditionfidp2559,condition,Conditions,fidp2559,Transient Synovitis,,,,,ad1767 ,,Active
conditionfidp9532,condition,Conditions,fidp9532,Transient Tachypnea in Newborns,abo1888,transient tachypnea of newborn,Condition,,,,Active
conditionfidp9533,condition,Conditions,fidp9533,Transitional Cell Cancer,,,,,ncicdr0000343585,,Active
conditionfidp8636,condition,Conditions,fidp8636,Traumatic Brain Injury (TBI),abp2013,"traumatic brain injury, TBI",Condition,,,,Active
conditionfidp9534,condition,Conditions,fidp9534,Traveler's Diarrhea (TD),,,,,ug5187 ,,Active
conditionfidp2597,condition,Conditions,fidp2597,Tremors,,,,,,MULTI,Active
conditionfidp9535,condition,Conditions,fidp9535,Tricep Tendinitis,,,,,zp4524 ,,Active
conditionfidp8841,condition,Conditions,fidp8841,Trichomoniasis,uh3143,trichomonas infection,Condition,,,,Active
conditionfidp5744,condition,Conditions,fidp5744,Tricuspid Atresia,,,,,abp6569 ,,Active
conditionfidp2560,condition,Conditions,fidp2560,Trigeminal Neuralgia,uh4343,trigeminal neuralgia,Condition,,,,Active
conditionfidp2561,condition,Conditions,fidp2561,Trigger Finger,uh3464,trigger finger,Condition,,,,Active
conditionfidp1386,condition,Conditions,fidp1386,Tuberculosis (TB),uf9053,"tuberculosis, pulmonary",Condition,,,,Active
conditionfidp2562,condition,Conditions,fidp2562,Tubo-Ovarian Abscess,,,,,uf7109 ,,Active
conditionfidp346,condition,Conditions,fidp346,Turner Syndrome,ug5420,Turner's syndrome,Condition,,,,Active
conditionfidp9536,condition,Conditions,fidp9536,Typhoid,,,,C0041466,,,Active
conditionfidp3276,condition,Conditions,fidp3276,Ulcerative Colitis,ut2748,ulcerative colitis,Condition,,,,Active
conditionfidp9538,condition,Conditions,fidp9538,Ulnar Neuropathy (Handlebar Palsy),,,,,zp4521 ,,Active
conditionfidp1744,condition,Conditions,fidp1744,Ulnar Tunnel Syndrome,,,,,tw4302 ,,Active
conditionfidp9539,condition,Conditions,fidp9539,Umbilical Cord Around Baby's Neck,abn3010,nuchal cord,Condition,,,,Active
conditionfidp5011,condition,Conditions,fidp5011,Umbilical Granuloma,,,,,abp5555 ,,Active
conditionfidp8637,condition,Conditions,fidp8637,Umbilical Hernia,uf9109,umbilical hernia,Condition,,,,Active
conditionfidp1112,condition,Conditions,fidp1112,Undescended Testicle,zc1031,undescended testicle,Condition,,,,Active
conditionfidp9540,condition,Conditions,fidp9540,Unknown Diagnosis,,,,,"zb1370,zp4185",,Active
conditionfidp9541,condition,Conditions,fidp9541,Upper GI Bleeding,,,,,,MULTI,Active
conditionfidp9542,condition,Conditions,fidp9542,Urethral Cancer,,,,C0153620,,,Active
conditionfidp8842,condition,Conditions,fidp8842,Urethral Prolapse (Urethrocele),tw12330,urethrocele,Condition,,,,Active
conditionfidp3075,condition,Conditions,fidp3075,Urethritis,ut2089,urethritis,Condition,,,,Active
conditionfidp8639,condition,Conditions,fidp8639,Urge Incontinence,ut2094,urge incontinence,Condition,,,,Active
conditionfidp2567,condition,Conditions,fidp2567,Urinary Incontinence,,,,,,MULTI,Active
conditionfidp9543,condition,Conditions,fidp9543,Urinary Problems,,,,,,BROAD,Active
conditionfidp3077,condition,Conditions,fidp3077,Urinary Retention,ut2099,urinary retention,Condition,,,,Active
conditionfidp2568,condition,Conditions,fidp2568,Urinary Tract Infections (UTIs),uh5234,urinary tract infection (cystis/pyelonephritis),Condition,,,,Active
conditionfidp9544,condition,Conditions,fidp9544,Uterine (Endometrial) Cancer,uf8993,uterine cancer,Condition,,,,Active
conditionfidp1293,condition,Conditions,fidp1293,Uterine Fibroids,tw12149,uterine fibroids,Condition,,,,Active
conditionfidp8641,condition,Conditions,fidp8641,Uterine Prolapse,tw12157,uterine prolapse,Condition,,,,Active
conditionfidp9537,condition,Conditions,fidp9537,UV Keratitis,bo1022,photokeratitis,Condition,,,,Active
conditionfidp9545,condition,Conditions,fidp9545,Uveitis and Iritis,,,,,,MULTI,Active
conditionfidp2571,condition,Conditions,fidp2571,Vaginal and Vulvar Cancer,ut3453,vaginal/vulvar cancer,Condition,,,,Active
conditionfidp1026,condition,Conditions,fidp1026,Vaginal Bleeding,,,,,,BROAD,Active
conditionfidp9546,condition,Conditions,fidp9546,Vaginal Bleeding During Pregnancy,zu2692,"vaginal bleeding, all trimesters",Symptom,,,,Active
conditionfidp3210,condition,Conditions,fidp3210,Vaginal Fistula,,,,,tn10138 ,,Active
conditionfidp2572,condition,Conditions,fidp2572,Vaginal Rashes and Sores,,,,,,BROAD,Active
conditionfidp8718,condition,Conditions,fidp8718,Vaginal Vault Prolapse,tw12161,vaginal prolapse,Condition,,,,Active
